Timestamp,GPS16_L1PR,GPS16_L2PR,GPS16_EAST,GPS16_NORTH,GPS16_UP,GPS22_L1PR,GPS22_L2PR,GPS22_EAST,GPS22_NORTH,GPS22_UP,GPS9_L1PR,GPS9_L2PR,GPS9_EAST,GPS9_NORTH,GPS9_UP,GPS4_L1PR,GPS4_L2PR,GPS4_EAST,GPS4_NORTH,GPS4_UP,GPS31_L1PR,GPS31_L2PR,GPS31_EAST,GPS31_NORTH,GPS31_UP,GPS26_L1PR,GPS26_L2PR,GPS26_EAST,GPS26_NORTH,GPS26_UP,GPS3_L1PR,GPS3_L2PR,GPS3_EAST,GPS3_NORTH,GPS3_UP,TRUTH_EAST,TRUTH_NORTH,TRUTH_UP
352060,19767512.61,19767512.45,1055568.221,-1657777.252,19792727.12,23976798.46,23976799.93,-10855214.91,-20421518.01,6773151.115,22778895.81,22778896.97,-14784969.75,13727536.64,10836405.14,20479725.97,20479726.95,-6603940.652,5107872.648,18834841.81,23600034.63,23600036.28,21683512.21,4099712.329,8704657.164,21130112.45,21130112.97,10330206.05,8610701.591,16456626.47,22779950.7,22779952.97,-14050702.06,-14191536.4,11210788.12,107.7921202,240.4183818,491.5292276
352061,19767473,19767472.8,1056651.181,-1654924.016,19792871.12,23977355.47,23977356.73,-10854366.61,-20423406.63,6770863.696,22778330.1,22778331.34,-14783733.61,13726225.73,10838506.97,20479471.33,20479472.29,-6602562.948,5105530.978,18835669.89,23600538.86,23600540.49,21685126.31,4097876.18,8702887.956,21130556.97,21130557.43,10331792.53,8612493.885,16455258.72,22780481.71,22780484.1,-14050512.26,-14194101.16,11208885.26,118.4559687,212.7281887,491.3873222
352062,19767433.4,19767433.19,1057734.37,-1652070.916,19793014.75,23977915.54,23977916.5,-10853518.06,-20425294.98,6768576.189,22777766.95,22777768.15,-14782497.59,13724914.4,10840608.58,20479218.16,20479219.08,-6601185.449,5103189.018,18836497.66,23601038.42,23601040.05,21686740.09,4096039.766,8701118.652,21130998.83,21130999.29,10333379.17,8614285.807,16453890.71,22781016.46,22781018.9,-14050322.27,-14196665.71,11206982.14,133.9757443,186.1568182,491.1688727
352063,19767393.75,19767393.54,1058817.79,-1649217.95,19793158.01,23978479.31,23978480.24,-10852669.26,-20427183.05,6766288.596,22777205.45,22777206.64,-14781261.68,13723602.64,10842709.98,20478965.87,20478966.82,-6599808.154,5100846.767,18837325.11,23601533.52,23601535.13,21688353.57,4094203.087,8699349.253,21131437.64,21131438.15,10334965.96,8616077.357,16452522.44,22781555.25,22781557.67,-14050132.07,-14199230.05,11205078.76,154.0706565,161.6689705,491.0565391
352064,19767353.23,19767353.04,1059901.439,-1646365.119,19793300.91,23979046.76,23979047.55,-10851820.2,-20429070.84,6764000.916,22776644.06,22776645.35,-14780025.9,13722290.46,10844811.18,20478713.18,20478714.24,-6598431.063,5098504.226,18838152.25,23602024.46,23602026.06,21689966.74,4092366.144,8697579.758,21131872.86,21131873.35,10336552.9,8617868.534,16451153.91,22782097.41,22782099.89,-14049941.67,-14201794.19,11203175.13,177.6289463,139.8184916,492.0437132
352065,19767311.15,19767310.88,1060985.319,-1643512.424,19793443.43,23979616.3,23979617.59,-10850970.88,-20430958.36,6761713.15,22776081.61,22776082.84,-14778790.24,13720977.86,10846912.16,20478458.85,20478459.9,-6597054.177,5096161.394,18838979.07,23602512.96,23602514.56,21691579.61,4090528.935,8695810.168,21132305.16,21132305.54,10338140,8619659.34,16449785.12,22782641.06,22782643.53,-14049751.08,-14204358.12,11201271.24,202.7118878,120.1539351,494.869455
352066,19767267.97,19767267.73,1062069.428,-1640659.864,19793585.59,23980187.6,23980188.71,-10850121.31,-20432845.6,6759425.296,22775517.64,22775518.9,-14777554.7,13719664.83,10849012.94,20478203.07,20478204.15,-6595677.495,5093818.272,18839805.57,23603000.2,23603001.81,21693192.16,4088691.462,8694040.482,21132735.35,21132735.74,10339727.25,8621449.772,16448416.07,22783185.86,22783188.38,-14049560.28,-14206921.84,11199367.1,228.3144837,102.6486255,499.0689691
352067,19767224.32,19767224.1,1063153.767,-1637807.44,19793727.39,23980760.62,23980761.72,-10849271.49,-20434732.56,6757137.356,22774952.02,22774953.34,-14776319.28,13718351.39,10851113.5,20477946.08,20477947.18,-6594301.017,5091474.86,18840631.77,23603486.64,23603488.27,21694804.41,4086853.724,8692270.7,21133163.99,21133164.37,10341314.66,8623239.833,16447046.76,22783731.85,22783734.35,-14049369.28,-14209485.36,11197462.7,254.0821613,87.63942563,504.0700903
352068,19767180.04,19767179.88,1064238.336,-1634955.15,19793868.81,23981335.37,23981336.44,-10848421.41,-20436619.25,6754849.33,22774384.15,22774385.46,-14775083.98,13717037.51,10853213.86,20477687.51,20477688.59,-6592924.744,5089131.157,18841457.64,23603972.76,23603974.39,21696416.35,4085015.721,8690500.823,21133591.12,21133591.56,10342902.21,8625029.521,16445677.19,22784278.66,22784281.11,-14049178.09,-14212048.67,11195558.04,279.3032348,75.06383189,510.0894545
352069,19767135.37,19767135.26,1065323.136,-1632102.997,19794009.87,23981910.27,23981911.43,-10847571.07,-20438505.66,6752561.217,22773814.32,22773815.67,-14773848.8,13715723.22,10855314,20477427.64,20477428.63,-6591548.675,5086787.165,18842283.21,23604459.64,23604461.33,21698027.98,4083177.454,8688730.85,21134017.96,21134018.45,10344489.92,8626818.837,16444307.36,22784824.96,22784827.37,-14048986.69,-14214611.77,11193653.12,303.1212655,63.61635908,516.7589501
352070,19767091.08,19767090.97,1066408.165,-1629250.979,19794150.56,23982484.45,23982485.27,-10846720.48,-20440391.8,6750273.018,22773243.57,22773244.96,-14772613.74,13714408.5,10857413.93,20477167.47,20477168.48,-6590172.811,5084442.882,18843108.45,23604948.33,23604949.96,21699639.3,4081338.923,8686960.782,21134445.94,21134446.29,10346077.78,8628607.78,16442937.27,22785370.32,22785372.76,-14048795.09,-14217174.67,11191747.95,325.1392636,52.13719624,523.3029653
352071,19767047.91,19767047.71,1067493.424,-1626399.097,19794290.88,23983057.11,23983058.02,-10845869.63,-20442277.66,6747984.732,22772672.84,22772674.27,-14771378.8,13713093.36,10859513.66,20476907.98,20476908.93,-6588797.151,5082098.309,18843933.38,23605439.03,23605440.76,21701250.32,4079500.127,8685190.618,21134875.97,21134876.38,10347665.8,8630396.35,16441566.91,22785914.48,22785916.89,-14048603.3,-14219737.36,11189842.52,345.4303082,39.52503293,528.8707351
352072,19767006.3,19767006.04,1068578.913,-1623547.35,19794430.83,23983627.84,23983628.78,-10845018.53,-20444163.25,6745696.36,22772102.96,22772104.45,-14770143.98,13711777.8,10861613.17,20476649.89,20476650.84,-6587421.696,5079753.446,18844758,23605932.2,23605933.97,21702861.02,4077661.066,8683420.359,21135308.87,21135309.5,10349253.97,8632184.548,16440196.3,22786457.22,22786459.57,-14048411.3,-14222299.84,11187936.83,364.051239,24.87372308,532.8430362
352073,19766966.32,19766966.17,1069664.632,-1620695.74,19794570.42,23984196.33,23984197.07,-10844167.17,-20446048.55,6743407.902,22771534.46,22771535.93,-14768909.29,13710461.81,10863712.47,20476393.67,20476394.56,-6586046.446,5077408.294,18845582.3,23606427.64,23606429.51,21704471.42,4075821.742,8681650.005,21135744.81,21135745.41,10350842.29,8633972.373,16438825.43,22786998.47,22787000.72,-14048219.1,-14224862.11,11186030.89,381.2912239,7.815511234,535.0836448
352074,19766927.56,19766927.45,1070750.581,-1617844.265,19794709.64,23984761.7,23984762.51,-10843315.56,-20447933.59,6741119.358,22770967.03,22770968.63,-14767674.71,13709145.4,10865811.56,20476138.62,20476139.57,-6584671.4,5075062.851,18846406.29,23606925.83,23606927.72,21706081.51,4073982.153,8679879.554,21136183.89,21136184.51,10352430.77,8635759.825,16437454.3,22787537.25,22787539.54,-14048026.71,-14227424.18,11184124.69,396.5623997,-12.10278587,536.2392184
352075,19766889.56,19766889.48,1071836.76,-1614992.927,19794848.49,23985325.12,23985326.01,-10842463.69,-20449818.34,6738830.728,22770399.48,22770401.08,-14766440.26,13707828.57,10867910.44,20475883.91,20475884.81,-6583296.558,5072717.119,18847229.96,23607426.4,23607428.33,21707691.29,4072142.3,8678109.009,21136625.17,21136625.81,10354019.39,8637546.905,16436082.91,22788074.26,22788076.52,-14047834.11,-14229986.04,11182218.23,409.8014625,-33.44238592,536.7113309
352076,19766852.59,19766852.59,1072923.169,-1612141.724,19794986.98,23985887.16,23985888.08,-10841611.57,-20451702.83,6736542.012,22769831.35,22769832.91,-14765205.92,13706511.31,10870009.11,20475629.63,20475630.37,-6581921.921,5070371.097,18848053.32,23607929.53,23607931.41,21709300.77,4070302.183,8676338.367,21137068.54,21137069.19,10355608.17,8639333.612,16434711.26,22788609.86,22788612.16,-14047641.31,-14232547.69,11180311.52,420.7457116,-55.53684851,536.3670078
352077,19766817.18,19766817.12,1074009.809,-1609290.658,19795125.1,23986447.5,23986448.32,-10840759.19,-20453587.03,6734253.21,22769262.6,22769264.2,-14763971.71,13705193.64,10872107.57,20475375.89,20475376.69,-6580547.489,5068024.785,18848876.36,23608435.84,23608437.8,21710909.93,4068461.802,8674567.631,21137514.77,21137515.4,10357197.11,8641119.946,16433339.35,22789143.87,22789146.07,-14047448.31,-14235109.14,11178404.55,428.7718064,-78.56555563,534.6118649
352078,19766783.65,19766783.64,1075096.678,-1606439.728,19795262.85,23987005.64,23987006.48,-10839906.55,-20455470.96,6731964.322,22768692.64,22768694.21,-14762737.62,13703875.54,10874205.82,20475122.65,20475123.44,-6579173.261,5065678.184,18849699.09,23608946.82,23608948.84,21712518.79,4066621.158,8672796.799,21137964.76,21137965.31,10358786.19,8642905.907,16431967.17,22789675.61,22789677.78,-14047255.11,-14237670.38,11176497.33,432.7058715,-102.5762213,531.1762797
352079,19766751.35,19766751.32,1076183.777,-1603588.934,19795400.23,23987560.75,23987561.49,-10839053.66,-20457354.61,6729675.348,22768120.26,22768121.86,-14761503.65,13702557.01,10876303.86,20474868.85,20474869.72,-6577799.237,5063331.293,18850521.5,23609463.06,23609465.01,21714127.33,4064780.249,8671025.871,21138418.41,21138418.93,10360375.43,8644691.495,16430594.74,22790203.94,22790206.15,-14047061.71,-14240231.41,11174589.85,431.3024132,-127.588128,526.9283624
352080,19766718.36,19766718.45,1077271.106,-1600738.277,19795537.24,23988112.05,23988113.04,-10838200.51,-20459237.99,6727386.289,22767544.3,22767545.92,-14760269.8,13701238.07,10878401.69,20474612.62,20474613.55,-6576425.419,5060984.113,18851343.6,23609984.49,23609986.44,21715735.57,4062939.077,8669254.848,21138874.61,21138875.22,10361964.83,8646476.71,16429222.05,22790727.57,22790729.72,-14046868.11,-14242792.23,11172682.11,424.0384824,-153.5780568,523.6654489
352081,19766683.81,19766683.87,1078358.666,-1597887.756,19795673.89,23988660.63,23988661.33,-10837347.11,-20461121.09,6725097.144,22766964.67,22766966.23,-14759036.07,13699918.7,10880499.3,20474353.3,20474354.21,-6575051.805,5058636.643,18852165.38,23610509.38,23610511.31,21717343.5,4061097.64,8667483.729,21139331.7,21139332.36,10363554.37,8648261.552,16427849.1,22791247.36,22791249.54,-14046674.31,-14245352.85,11170774.12,412.3205132,-179.8177582,522.528105
352082,19766647.47,19766647.51,1079446.455,-1595037.372,19795810.17,23989207.76,23989208.34,-10836493.46,-20463003.91,6722807.914,22766382.47,22766383.95,-14757802.46,13698598.91,10882596.71,20474091.38,20474092.28,-6573678.395,5056288.884,18852986.84,23611035.7,23611037.6,21718951.12,4059255.941,8665712.515,21139788.37,21139789.16,10365144.07,8650046.021,16426475.89,22791764.86,22791767.03,-14046480.3,-14247913.26,11168865.87,398.1755022,-205.9241683,523.3450298
352083,19766609.07,19766609.08,1080534.475,-1592187.125,19795946.09,23989754.25,23989755.02,-10835639.54,-20464886.46,6720518.598,22765798.47,22765799.97,-14756568.98,13697278.69,10884693.9,20473827.05,20473827.95,-6572305.19,5053940.835,18853807.99,23611561.76,23611563.66,21720558.43,4057413.977,8663941.206,21140243.52,21140244.37,10366733.92,8651830.117,16425102.42,22792281.21,22792283.34,-14046286.1,-14250473.46,11166957.37,383.3568803,-231.4716169,526.4612458
352084,19766573.43,19766573.44,1081622.725,-1589337.014,19796081.63,23990302.51,23990303.38,-10834785.37,-20466768.73,6718229.197,22765211.56,22765213.02,-14755335.61,13695958.05,10886790.89,20473562.99,20473563.9,-6570932.19,5051592.498,18854628.83,23612090.96,23612092.85,21722165.44,4055571.75,8662169.801,21140700.73,21140701.65,10368323.92,8653613.84,16423728.69,22792798.49,22792800.67,-14046091.7,-14253033.45,11165048.61,365.4127422,-254.0444805,527.3624248
352085,19766541.44,19766541.39,1082711.205,-1586487.04,19796216.81,23990853.18,23990854.33,-10833930.95,-20468650.73,6715939.711,22764620.13,22764621.59,-14754102.37,13694637,10888887.66,20473299.04,20473299.93,-6569559.395,5049243.871,18855449.35,23612625.13,23612627.05,21723772.13,4053729.26,8660398.3,21141160.88,21141161.85,10369914.07,8655397.189,16422354.71,22793317.03,22793319.22,-14045897.09,-14255593.24,11163139.59,342.2656121,-271.9969983,525.3231352
352086,19766511.4,19766511.31,1083799.915,-1583637.203,19796351.62,23991406.73,23991408,-10833076.27,-20470532.45,6713650.139,22764023.45,22764024.88,-14752869.25,13693315.51,10890984.22,20473033.62,20473034.49,-6568186.804,5046894.955,18856269.55,23613162.71,23613164.62,21725378.52,4051886.506,8658626.704,21141621.95,21141622.95,10371504.38,8657180.166,16420980.46,22793836.95,22793839.12,-14045702.29,-14258152.82,11161230.32,314.9318562,-284.6843907,522.1507924
352087,19766482.09,19766481.93,1084888.855,-1580787.503,19796486.07,23991965.01,23991966.58,-10832221.34,-20472413.89,6711360.483,22763420.62,22763422.04,-14751636.25,13691993.61,10893080.57,20472765.53,20472766.34,-6566814.418,5044545.75,18857089.44,23613701.71,23613703.67,21726984.6,4050043.489,8656855.013,21142081.48,21142082.55,10373094.84,8658962.769,16419605.95,22794359.38,22794361.67,-14045507.28,-14260712.19,11159320.79,284.5955601,-290.2426511,519.0580747
352088,19766453.33,19766453.1,1085978.025,-1577937.94,19796620.14,23992530.06,23992531.79,-10831366.14,-20474295.06,6709070.741,22762812.19,22762813.43,-14750403.37,13690671.28,10895176.71,20472494.93,20472495.75,-6565442.236,5042196.256,18857909.01,23614239.78,23614241.74,21728590.36,4048200.209,8655083.226,21142537.78,21142538.73,10374685.46,8660744.998,16418231.18,22794886.54,22794888.82,-14045312.07,-14263271.36,11157411.01,253.6155518,-287.3076437,516.2637154
352089,19766424.85,19766424.64,1087067.426,-1575088.514,19796753.85,23993105.1,23993106.77,-10830510.7,-20476175.95,6706780.915,22762199.35,22762200.57,-14749170.61,13689348.53,10897272.64,20472222.39,20472223.27,-6564070.259,5039846.473,18858728.27,23614773.03,23614775.01,21730195.82,4046356.666,8653311.343,21142987.99,21142988.9,10376276.22,8662526.855,16416856.16,22795421.9,22795424.18,-14045116.67,-14265830.31,11155500.97,225.7282285,-274.0702763,513.9581766
352090,19766395.63,19766395.36,1088157.056,-1572239.225,19796887.2,23993691.48,23993692.98,-10829655,-20478056.56,6704491.003,22761585.07,22761586.2,-14747937.97,13688025.36,10899368.36,20471948.89,20471949.67,-6562698.487,5037496.401,18859547.21,23615297.3,23615299.27,21731800.97,4044512.859,8651539.365,21143429.78,21143430.74,10377867.14,8664308.338,16415480.87,22795967.31,22795969.63,-14044921.06,-14268389.06,11153590.68,205.4564018,-251.0419171,512.7688893
352091,19766362.87,19766362.63,1089246.917,-1569390.074,19797020.17,23994285.58,23994286.95,-10828799.04,-20479936.9,6702201.007,22760971.68,22760972.82,-14746705.46,13686701.77,10901463.86,20471673.77,20471674.55,-6561326.92,5035146.04,18860365.84,23615811.07,23615813.04,21733405.81,4042668.789,8649767.292,21143862.15,21143863.09,10379458.21,8666089.448,16414105.33,22796520.08,22796522.45,-14044725.25,-14270947.6,11151680.13,194.379488,-222.6600522,515.2540998
352092,19766330.93,19766330.67,1090337.008,-1566541.059,19797152.78,23994881.02,23994882.46,-10827942.82,-20481816.96,6699910.926,22760359.45,22760360.57,-14745473.07,13685377.75,10903559.16,20471399.88,20471400.66,-6559955.558,5032795.391,18861184.15,23616323.57,23616325.56,21735010.35,4040824.457,8647995.123,21144294.24,21144295.19,10381049.43,8667870.184,16412729.52,22797074.61,22797076.9,-14044529.23,-14273505.93,11149769.33,184.8376503,-193.8215385,517.016793
352093,19766298.91,19766298.71,1091427.33,-1563692.183,19797285.02,23995475.48,23995477.19,-10827086.35,-20483696.74,6697620.761,22759746.91,22759748.04,-14744240.79,13684053.31,10905654.24,20471125.71,20471126.5,-6558584.4,5030444.452,18862002.14,23616837.08,23616839.06,21736614.57,4038979.861,8646222.858,21144726.99,21144727.94,10382640.81,8669650.546,16411353.46,22797628.07,22797630.43,-14044333.02,-14276064.06,11147858.27,174.2201721,-165.5644979,519.0086191
352094,19766266.2,19766266.06,1092517.881,-1560843.444,19797416.9,23996067.7,23996069.63,-10826229.63,-20485576.25,6695330.511,22759133.52,22759134.72,-14743008.64,13682728.45,10907749.11,20470850.6,20470851.41,-6557213.447,5028093.226,18862819.82,23617352.31,23617354.31,21738218.48,4037135.003,8644450.498,21145160.64,21145161.65,10384232.34,8671430.535,16409977.13,22798179.2,22798181.51,-14044136.61,-14278621.98,11145946.96,161.6138015,-138.5644579,521.7590369
352095,19766233.19,19766233.09,1093608.663,-1557994.842,19797548.4,23996658.05,23996659.86,-10825372.65,-20487455.48,6693040.176,22758519.91,22758521.07,-14741776.62,13681403.17,10909843.77,20470575.1,20470575.91,-6555842.699,5025741.71,18863637.19,23617868.96,23617870.91,21739822.09,4035289.882,8642678.042,21145595.32,21145596.28,10385824.02,8673210.151,16408600.55,22798728.46,22798730.84,-14043939.99,-14281179.69,11144035.39,147.6240404,-112.9995872,524.9206352
352096,19766200.43,19766200.32,1094699.675,-1555146.378,19797679.54,23997247.55,23997249.41,-10824515.41,-20489334.44,6690749.757,22757906.64,22757907.73,-14740544.71,13680077.46,10911938.22,20470299.89,20470300.72,-6554472.155,5023389.907,18864454.24,23618386.13,23618388.03,21741425.39,4033444.498,8640905.491,21146030.67,21146031.6,10387415.85,8674989.392,16407223.71,22799277.11,22799279.52,-14043743.18,-14283737.19,11142123.56,133.2529728,-88.17234395,527.9222124
352097,19766166.65,19766166.57,1095790.917,-1552298.052,19797810.32,23997836.8,23997838.49,-10823657.92,-20491213.12,6688459.253,22757293.72,22757294.84,-14739312.92,13678751.34,10914032.45,20470024.22,20470025.09,-6553101.817,5021037.814,18865270.97,23618902.26,23618904.17,21743028.37,4031598.851,8639132.845,21146465.06,21146466.05,10389007.84,8676768.26,16405846.61,22799825.49,22799827.88,-14043546.16,-14286294.48,11140211.48,119.6337858,-63.95693877,531.9380025
352098,19766132.7,19766132.69,1096882.39,-1549449.864,19797940.72,23998427.62,23998429.22,-10822800.17,-20493091.52,6686168.665,22756682.12,22756683.27,-14738081.26,13677424.79,10916126.48,20469749.2,20469750.1,-6551731.683,5018685.434,18866087.38,23619415.92,23619417.85,21744631.05,4029752.942,8637360.103,21146897.93,21146898.95,10390599.97,8678546.754,16404469.25,22800375.74,22800378.2,-14043348.94,-14288851.57,11138299.15,108.6069251,-39.13817056,536.1165902
352099,19766101.48,19766101.43,1097974.093,-1546601.813,19798070.76,23999022.24,23999023.71,-10821942.16,-20494969.65,6683877.993,22756073.19,22756074.39,-14736849.72,13676097.81,10918220.29,20469477.47,20469478.33,-6550361.754,5016332.765,18866903.48,23619926.88,23619928.78,21746233.42,4027906.771,8635587.265,21147330.39,21147331.41,10392192.26,8680324.875,16403091.63,22800930.71,22800933.14,-14043151.52,-14291408.44,11136386.56,101.3906377,-12.67273215,537.7583415
352100,19766072.62,19766072.66,1099066.026,-1543753.901,19798200.43,23999621.29,23999622.87,-10821083.9,-20496847.5,6681587.237,22755467.68,22755468.91,-14735618.3,13674770.42,10920313.89,20469209.22,20469210.13,-6548992.03,5013979.808,18867719.27,23620433.84,23620435.74,21747835.48,4026060.337,8633814.332,21147761.69,21147762.68,10393784.7,8682102.621,16401713.75,22801491.13,22801493.52,-14042953.9,-14293965.11,11134473.72,99.10709264,15.56702463,536.9225409
352101,19766045.31,19766045.43,1100158.189,-1540906.126,19798329.74,24000225.28,24000227.08,-10820225.39,-20498725.07,6679296.397,22754867.33,22754868.46,-14734387,13673442.61,10922407.28,20468944.88,20468945.72,-6547622.511,5011626.563,18868534.74,23620934.24,23620936.12,21749437.23,4024213.64,8632041.304,21148190.17,21148191.14,10395377.3,8683879.994,16400335.62,22802057.82,22802060.18,-14042756.07,-14296521.58,11132560.62,104.5449329,45.02424836,534.3732162
352102,19766017.48,19766017.72,1101250.583,-1538058.49,19798458.68,24000832.27,24000834.19,-10819366.61,-20500602.36,6677005.473,22754272.96,22754274.09,-14733155.83,13672114.37,10924500.46,20468683.38,20468684.43,-6546253.197,5009273.029,18869349.89,23621427.07,23621428.94,21751038.67,4022366.682,8630268.18,21148614.91,21148615.86,10396970.04,8685656.993,16398957.22,22802629.22,22802631.58,-14042558.05,-14299077.83,11130647.26,118.4233996,73.56679239,531.8315001
352103,19765988.74,19765988.9,1102343.207,-1535210.992,19798587.25,24001439.63,24001441.32,-10818507.58,-20502479.38,6674714.464,22753686.31,22753687.41,-14731924.77,13670785.71,10926593.43,20468425.46,20468426.58,-6544884.088,5006919.208,18870164.73,23621912.52,23621914.39,21752639.8,4020519.461,8628494.96,21149036.85,21149037.75,10398562.94,8687433.617,16397578.57,22803203.18,22803205.58,-14042359.82,-14301633.87,11128733.66,140.9116396,98.08232642,529.5846806
352104,19765958.25,19765958.44,1103436.061,-1532363.632,19798715.45,24002043.33,24002045.06,-10817648.3,-20504356.13,6672423.372,22753109.55,22753110.71,-14730693.84,13669456.63,10928686.18,20468171.59,20468172.76,-6543515.184,5004565.099,18870979.25,23622391.66,23622393.53,21754240.62,4018671.978,8626721.645,21149457.72,21149458.61,10400155.99,8689209.868,16396199.66,22803776.67,22803779.16,-14042161.39,-14304189.71,11126819.79,171.5360735,114.3328023,527.9186657
352105,19765926.97,19765927.19,1104529.146,-1529516.411,19798843.29,24002639.74,24002641.38,-10816788.76,-20506232.59,6670132.196,22752542.82,22752544.01,-14729463.03,13668127.12,10930778.72,20467922.21,20467923.45,-6542146.485,5002210.702,18871793.45,23622868.29,23622870.19,21755841.13,4016824.232,8624948.234,21149880.97,21149881.91,10401749.19,8690985.745,16394820.48,22804346.28,22804348.85,-14041962.76,-14306745.34,11124905.68,207.0637569,119.322966,526.131869
352106,19765895.53,19765895.74,1105622.461,-1526669.328,19798970.76,24003226.85,24003228.51,-10815928.96,-20508108.78,6667840.937,22751983.89,22751985.16,-14728232.34,13666797.2,10932871.05,20467676.65,20467677.86,-6540777.991,4999856.017,18872607.34,23623346.5,23623348.41,21757441.33,4014976.225,8623174.728,21150309.29,21150310.02,10403342.55,8692761.247,16393441.05,22804909.53,22804912.07,-14041763.93,-14309300.76,11122991.31,243.3678423,112.632942,523.7182109
352107,19765863.8,19765863.97,1106716.006,-1523822.384,19799097.86,24003802.82,24003804.4,-10815068.91,-20509984.7,6665549.593,22751429.75,22751431.06,-14727001.78,13665466.85,10934963.17,20467433.06,20467434.4,-6539409.701,4997501.044,18873420.91,23623829.98,23623831.89,21759041.23,4013127.956,8621401.127,21150744.22,21150745.01,10404936.05,8694536.375,16392061.36,22805463.72,22805466.19,-14041564.9,-14311855.97,11121076.68,276.1570607,94.5435661,521.0719731
352108,19765832.21,19765832.28,1107809.782,-1520975.578,19799224.6,24004366.76,24004368.35,-10814208.6,-20511860.33,6663258.166,22750876.65,22750878.04,-14725771.33,13664136.08,10937055.07,20467189.73,20467191.09,-6538041.617,4995145.783,18874234.17,23624322.46,23624324.41,21760640.81,4011279.425,8619627.43,21151187.35,21151188.27,10406529.71,8696311.129,16390681.42,22806007,22806009.46,-14041365.66,-14314410.98,11119161.8,301.0105331,66.35627132,518.1040736
352109,19765800.95,19765801.13,1108903.788,-1518128.911,19799350.97,24004919.76,24004921.3,-10813348.03,-20513735.69,6660966.656,22750319.86,22750321.19,-14724541.01,13662804.89,10939146.76,20466944.43,20466945.81,-6536673.738,4992790.235,18875047.11,23624827.15,23624829.06,21762240.08,4009430.632,8617853.638,21151639.25,21151640.15,10408123.52,8698085.509,16389301.21,22806538.89,22806541.33,-14041166.22,-14316965.77,11117246.67,313.822937,31.55888324,515.0511699
352110,19765770.73,19765770.95,1109998.025,-1515282.383,19799476.97,24005465.32,24005466.83,-10812487.21,-20515610.78,6658675.062,22749754.81,22749756.07,-14723310.81,13661473.28,10941238.24,20466695.13,20466696.5,-6535306.063,4990434.399,18875859.73,23625345.15,23625346.95,21763839.05,4007581.578,8616079.751,21152098.79,21152099.76,10409717.48,8699859.514,16387920.75,22807061.43,22807063.89,-14040966.58,-14319520.36,11115331.28,312.4006758,-4.42731401,511.8252164
352111,19765741.16,19765741.32,1111092.492,-1512435.993,19799602.61,24006008.8,24006010.5,-10811626.13,-20517485.58,6656383.384,22749177.24,22749178.48,-14722080.73,13660141.24,10943329.51,20466439.58,20466440.97,-6533938.594,4988078.275,18876672.04,23625874.93,23625876.84,21765437.7,4005732.262,8614305.768,21152562.67,21152563.64,10411311.59,8701633.145,16386540.02,22807578.31,22807580.67,-14040766.74,-14322074.74,11113415.64,296.7232493,-35.19762968,509.1957022
352112,19765710.02,19765710.18,1112187.189,-1509589.743,19799727.87,NaN,NaN,NaN,NaN,NaN,22748590.73,22748591.96,-14720850.78,13658808.79,10945420.57,20466178.14,20466179.56,-6532571.329,4985721.864,18877484.03,21153025.79,21153026.81,10412905.86,8703406.401,16385159.04,23626409.36,23626411.21,21767036.04,4003882.684,8612531.69,22808093.3,22808095.64,-14040566.7,-14324628.91,11111499.74,274.1546904,-60.03702388,509.293812
352113,19765680.61,19765680.71,1113282.117,-1506743.631,19799852.78,24007097.26,24007098.69,-10809903.21,-20521234.37,6651799.78,22748010.52,22748011.69,-14719620.95,13657475.91,10947511.41,20465921.18,20465922.6,-6531204.27,4983365.166,18878295.7,23626940.94,23626942.8,21768634.08,4002032.845,8610757.516,21153489.99,21153491.02,10414500.28,8705179.283,16383777.8,22808609.69,22808611.95,-14040366.45,-14327182.87,11109583.59,256.0593589,-89.03073272,507.3577812
352114,19765649.1,19765649.13,1114377.275,-1503897.659,19799977.31,24007639.87,24007641.4,-10809041.36,-20523108.34,6649507.853,22747433.19,22747434.36,-14718391.23,13656142.61,10949602.04,20465664.37,20465665.74,-6529837.416,4981008.18,18879107.06,23627469.07,23627471.02,21770231.8,4000182.744,8608983.247,21153952.23,21153953.22,10416094.84,8706951.791,16382396.3,22809125.7,22809127.95,-14040166,-14329736.63,11107667.19,241.6488919,-120.6029612,506.9881212
352115,19765616.6,19765616.67,1115472.664,-1501051.826,19800101.48,24008182.79,24008184.31,-10808179.26,-20524982.04,6647215.843,22746855.45,22746856.6,-14717161.65,13654808.89,10951692.46,20465406.67,20465408.1,-6528470.766,4978650.907,18879918.1,23627996.25,23627998.24,21771829.22,3998332.382,8607208.883,21154413.2,21154414.22,10417689.56,8708723.924,16381014.54,22809641.8,22809644.02,-14039965.35,-14332290.17,11105750.53,227.8059573,-151.89959,507.658087
352116,19765581.21,19765581.24,1116568.283,-1498206.131,19800225.28,24008729.15,24008730.75,-10807316.9,-20526855.46,6644923.75,22746266.85,22746267.97,-14715932.18,13653474.75,10953782.66,20465141.47,20465142.88,-6527104.322,4976293.346,18880728.83,23628525.94,23628527.9,21773426.32,3996481.758,8605434.423,21154870.53,21154871.56,10419284.44,8710495.682,16379632.53,22810157.69,22810160.04,-14039764.5,-14334843.51,11103833.62,207.8242879,-174.6017736,512.4463601
